Time,Message
2017/03/16 16:28:47,"Next Order : 6, SO_ID=8603, SORT_Key=7, Station=01"
2017/03/16 16:28:47,"1, Normal Act Count Row : 18, 8, 6, 9, 9, prs_qty=2, door=0"
2017/03/16 16:28:47,"Alarm Inserted: 20170316, 8620, IPI_MCA17_01_R, 9"
2017/03/16 16:28:47,"2, Normal Act Count Row : 33, 9, 8, 9, 9, prs_qty=1, door=1"
2017/03/16 16:28:47,"2, Normal Work Start Time : 33, 16 16:28:46"
2017/03/16 16:28:48,"8, Normal Act Count Row : 107, 6, 1, 9, 9, prs_qty=5, door=4"
2017/03/16 16:28:48,"Next Order : 108, SO_ID=8742, SORT_Key=6, Station=05"
2017/03/16 16:28:48,"4, Normal Act Count Row : 52, 9, 7, 9, 9, prs_qty=2, door=2"
2017/03/16 16:28:48,"9, Normal Act Count Row : 120, 6, 1, 9, 9, prs_qty=5, door=4"
2017/03/16 16:28:48,"Next Order : 121, SO_ID=8760, SORT_Key=5, Station=05"
2017/03/16 16:28:48,"5, Normal Act Count Row : 65, 3, 0, 9, 9, prs_qty=3, door=2"
2017/03/16 16:28:48,"Next Order : 66, SO_ID=8685, SORT_Key=6, Station=03"
2017/03/16 16:28:48,"Check order again 1! 5, 8602"
2017/03/16 16:28:48,"Check order again 1! 5, 8602"
2017/03/16 16:28:48,"Check order again 1! 5, 8602"
2017/03/16 16:28:48,"Check order again 1! 5, 8602"
2017/03/16 16:28:49,"Check order again 1! 5, 8602"
2017/03/16 16:28:49,"Check order again 1! 5, 8602"
2017/03/16 16:28:49,"Check order again 1! 5, 8602"
2017/03/16 16:28:49,"Check order again 1! 5, 8602"
2017/03/16 16:28:49,"Check order again 1! 5, 8602"
2017/03/16 16:28:49,"Check order again 1! 5, 8602"
2017/03/16 16:28:49,"Check order again 1! 5, 8602"
2017/03/16 16:28:49,"Check order again 1! 18, 8620"
2017/03/16 16:28:49,"Check order again 1! 18, 8620"
2017/03/16 16:28:50,"Check order again 1! 33, 8640"
2017/03/16 16:28:50,"Check order again 1! 33, 8640"
2017/03/16 16:28:50,"Check order again 1! 452, 9248"
2017/03/16 16:28:50,"Check order again 1! 452, 9248"
2017/03/16 16:28:50,"Check order again 1! 52, 8667"
2017/03/16 16:28:50,"Check order again 1! 52, 8667"
2017/03/16 16:28:50,"Check order again 1! 65, 8684"
2017/03/16 16:28:50,"Check order again 1! 65, 8684"
2017/03/16 16:28:50,"Next Order : 66, SO_ID=8685, SORT_Key=6, Station=03"
2017/03/16 16:28:50,"Next Order : 108, SO_ID=8742, SORT_Key=6, Station=05"
2017/03/16 16:28:50,"Next Order : 121, SO_ID=8760, SORT_Key=5, Station=05"
2017/03/16 16:28:50,number of download order : 3
2017/03/16 16:28:51,"Download Order : 66, 0, IPI_MCA17_03_R, 8685, MS249037-1 12, IU002 WHITE"
2017/03/16 16:28:52,"Download Order : 108, 1, IPI_MCA17_05_L, 8742, MS249037-1 9, IU002 WHITE"
2017/03/16 16:28:53,"Download Order : 121, 1, IPI_MCA17_05_R, 8760, MS249037-1 10T, IU002 WHITE"
2017/03/16 16:28:54,"14, Normal Act Count Row : 179, 2, 0, 9, 9, prs_qty=2, door=7"
2017/03/16 16:28:54,"Next Order : 180, SO_ID=8840, SORT_Key=5, Station=08"
2017/03/16 16:28:54,"Check order again 1! 5, 8602"
2017/03/16 16:28:54,"Check order again 1! 5, 8602"
2017/03/16 16:28:54,"Check order again 1! 5, 8602"
2017/03/16 16:28:54,"Check order again 1! 18, 8620"
2017/03/16 16:28:54,"Check order again 1! 18, 8620"
2017/03/16 16:28:54,"Check order again 1! 33, 8640"
2017/03/16 16:28:54,"Check order again 1! 33, 8640"
2017/03/16 16:28:55,"Check order again 1! 452, 9248"
2017/03/16 16:28:55,"Check order again 1! 452, 9248"
2017/03/16 16:28:55,"Check order again 1! 52, 8667"
2017/03/16 16:28:55,"Check order again 1! 52, 8667"
2017/03/16 16:28:55,"Check order again 1! 66, 8685"
2017/03/16 16:28:55,"Check order again 1! 66, 8685"
2017/03/16 16:28:55,"Check order again 1! 78, 8703"
2017/03/16 16:28:55,"Check order again 1! 78, 8703"
2017/03/16 16:28:55,"Next Order : 79, SO_ID=8705, SORT_Key=6, Station=04"
2017/03/16 16:28:55,"Check order again 1! 93, 8723"
2017/03/16 16:28:56,"Next Order : 79, SO_ID=8705, SORT_Key=6, Station=04"
2017/03/16 16:28:56,"Check order again 1! 93, 8723"
2017/03/16 16:28:56,"Next Order : 79, SO_ID=8705, SORT_Key=6, Station=04"
2017/03/16 16:28:56,"Check order again 1! 175, 8833"
2017/03/16 16:28:56,"Next Order : 79, SO_ID=8705, SORT_Key=6, Station=04"
2017/03/16 16:28:56,"Check order again 1! 175, 8833"
2017/03/16 16:28:56,"Next Order : 79, SO_ID=8705, SORT_Key=6, Station=04"
2017/03/16 16:28:56,"Check order again 1! 179, 8838"
2017/03/16 16:28:56,"Next Order : 79, SO_ID=8705, SORT_Key=6, Station=04"
2017/03/16 16:28:56,"Next Order : 180, SO_ID=8840, SORT_Key=5, Station=08"
2017/03/16 16:28:56,number of download order : 2
2017/03/16 16:28:57,"Download Order : 79, 0, IPI_MCA17_04_L, 8705, MS249037-1 7T, IU002 WHITE"
2017/03/16 16:28:58,"Download Order : 180, 1, IPI_MCA17_08_L, 8840, MS249037-1 7, IU002 WHITE"
2017/03/16 16:28:59,"0, Normal Act Count Row : 5, 3, 0, 9, 9, prs_qty=3, door=0"
2017/03/16 16:28:59,"Next Order : 6, SO_ID=8603, SORT_Key=7, Station=01"
2017/03/16 16:28:59,"Check order again 1! 5, 8602"
2017/03/16 16:28:59,"Check order again 1! 5, 8602"
2017/03/16 16:28:59,"Check order again 1! 5, 8602"
2017/03/16 16:28:59,"Check order again 1! 5, 8602"
2017/03/16 16:29:00,"Check order again 1! 5, 8602"
2017/03/16 16:29:00,"Check order again 1! 5, 8602"
2017/03/16 16:29:00,"Check order again 1! 5, 8602"
2017/03/16 16:29:00,"Check order again 1! 5, 8602"
2017/03/16 16:29:00,"Check order again 1! 5, 8602"
2017/03/16 16:29:00,"Check order again 1! 5, 8602"
2017/03/16 16:29:00,"Check order again 1! 5, 8602"
2017/03/16 16:29:00,"Check order again 1! 5, 8602"
2017/03/16 16:29:00,"Check order again 1! 5, 8602"
2017/03/16 16:29:00,"Check order again 1! 5, 8602"
2017/03/16 16:29:01,"Check order again 1! 5, 8602"
2017/03/16 16:29:01,"Check order again 1! 5, 8602"
2017/03/16 16:29:01,"Check order again 1! 5, 8602"
2017/03/16 16:29:01,"Check order again 1! 5, 8602"
2017/03/16 16:29:01,"Check order again 1! 5, 8602"
2017/03/16 16:29:01,"Check order again 1! 5, 8602"
2017/03/16 16:29:01,"Next Order : 6, SO_ID=8603, SORT_Key=7, Station=01"
2017/03/16 16:29:01,"Next Order : 148, SO_ID=8796, SORT_Key=5, Station=06"
2017/03/16 16:29:01,"Next Order : 161, SO_ID=8815, SORT_Key=6, Station=07"
2017/03/16 16:29:01,number of download order : 3
2017/03/16 16:29:02,"Download Order : 6, 0, IPI_MCA17_01_L, 8603, MS249037-1 9, IU002 WHITE"
2017/03/16 16:29:03,"Download Order : 148, 1, IPI_MCA17_06_R, 8796, MS249037-1 9T, IU002 WHITE"
2017/03/16 16:29:04,"Download Order : 161, 1, IPI_MCA17_07_L, 8815, MS249037-1 11T, IU002 WHITE"
2017/03/16 16:29:05,"4, Normal Act Count Row : 52, 7, 1, 9, 9, prs_qty=6, door=2"
2017/03/16 16:29:05,"Next Order : 53, SO_ID=8669, SORT_Key=7, Station=03"
2017/03/16 16:29:05,"9, Normal Act Count Row : 121, 9, 5, 9, 9, prs_qty=4, door=4"
2017/03/16 16:29:05,"5, Normal Act Count Row : 66, 9, 5, 9, 9, prs_qty=4, door=2"
2017/03/16 16:29:05,"10, Normal Act Count Row : 134, 9, 3, 9, 9, prs_qty=6, door=5"
2017/03/16 16:29:05,"Next Order : 135, SO_ID=8778, SORT_Key=6, Station=06"
2017/03/16 16:29:05,"6, Normal Act Count Row : 79, 9, 6, 9, 9, prs_qty=3, door=3"
2017/03/16 16:29:05,GetActual error : Variant or safe array index out of bounds
2017/03/16 16:29:05,"11, Normal Act Count Row : 148, 9, 8, 9, 9, prs_qty=1, door=5"
2017/03/16 16:29:05,GetActual error : Variant or safe array index out of bounds
2017/03/16 16:29:05,"7, Normal Act Count Row : 93, 9, 5, 9, 9, prs_qty=4, door=3"
2017/03/16 16:29:06,"0, Normal Act Count Row : 6, 9, 8, 9, 9, prs_qty=1, door=0"
2017/03/16 16:29:06,"0, Normal Work Start Time : 6, 16 16:29:05"
2017/03/16 16:29:06,"1, Normal Act Count Row : 18, 6, 0, 9, 9, prs_qty=6, door=0"
2017/03/16 16:29:06,"Next Order : 19, SO_ID=8621, SORT_Key=7, Station=01"
2017/03/16 16:29:07,"Check order again 1! 6, 8603"
2017/03/16 16:29:07,"Check order again 1! 6, 8603"
2017/03/16 16:29:07,"Check order again 1! 6, 8603"
2017/03/16 16:29:07,"Check order again 1! 6, 8603"
2017/03/16 16:29:07,"Check order again 1! 6, 8603"
2017/03/16 16:29:07,"Check order again 1! 6, 8603"
2017/03/16 16:29:07,"Check order again 1! 6, 8603"
2017/03/16 16:29:07,"Check order again 1! 6, 8603"
2017/03/16 16:29:07,"Check order again 1! 6, 8603"
2017/03/16 16:29:07,"Check order again 1! 6, 8603"
2017/03/16 16:29:08,"Check order again 1! 6, 8603"
2017/03/16 16:29:08,"Check order again 1! 6, 8603"
2017/03/16 16:29:08,"Check order again 1! 6, 8603"
2017/03/16 16:29:08,"Check order again 1! 6, 8603"
2017/03/16 16:29:08,"Check order again 1! 6, 8603"
2017/03/16 16:29:08,"Check order again 1! 6, 8603"
2017/03/16 16:29:08,"Check order again 1! 6, 8603"
2017/03/16 16:29:08,"Check order again 1! 6, 8603"
2017/03/16 16:29:08,"Check order again 1! 18, 8620"
2017/03/16 16:29:09,"Check order again 1! 18, 8620"
2017/03/16 16:29:09,"Next Order : 19, SO_ID=8621, SORT_Key=7, Station=01"
2017/03/16 16:29:09,"Next Order : 53, SO_ID=8669, SORT_Key=7, Station=03"
2017/03/16 16:29:09,number of download order : 2
2017/03/16 16:29:10,"Download Order : 19, 0, IPI_MCA17_01_R, 8621, MS249037-1 10T, IU002 WHITE"
2017/03/16 16:29:11,"Download Order : 53, 0, IPI_MCA17_03_L, 8669, MS249037-1 10, IU002 WHITE"
2017/03/16 16:29:11,"0, Normal Act Count Row : 6, 8, 6, 9, 9, prs_qty=2, door=0"
2017/03/16 16:29:11,"Alarm Inserted: 20170316, 8603, IPI_MCA17_01_L, 9"
2017/03/16 16:29:11,"2, Normal Act Count Row : 33, 8, 0, 9, 9, prs_qty=8, door=1"
2017/03/16 16:29:11,"Next Order : 34, SO_ID=8642, SORT_Key=7, Station=02"
2017/03/16 16:29:11,"Check order again 1! 6, 8603"
2017/03/16 16:29:12,"Check order again 1! 6, 8603"
2017/03/16 16:29:12,"Check order again 1! 6, 8603"
2017/03/16 16:29:12,"Check order again 1! 6, 8603"
2017/03/16 16:29:12,"Check order again 1! 6, 8603"
2017/03/16 16:29:12,"Check order again 1! 6, 8603"
2017/03/16 16:29:12,"Check order again 1! 6, 8603"
2017/03/16 16:29:12,"Check order again 1! 6, 8603"
2017/03/16 16:29:12,"Check order again 1! 6, 8603"
2017/03/16 16:29:12,"Check order again 1! 6, 8603"
2017/03/16 16:29:13,"Check order again 1! 6, 8603"
2017/03/16 16:29:13,"Check order again 1! 6, 8603"
2017/03/16 16:29:13,"Check order again 1! 6, 8603"
2017/03/16 16:29:13,"Check order again 1! 6, 8603"
2017/03/16 16:29:13,"Check order again 1! 6, 8603"
2017/03/16 16:29:13,"Check order again 1! 6, 8603"
2017/03/16 16:29:13,"Check order again 1! 6, 8603"
2017/03/16 16:29:13,"Check order again 1! 19, 8621"
2017/03/16 16:29:13,"Check order again 1! 19, 8621"
2017/03/16 16:29:14,"Check order again 1! 33, 8640"
2017/03/16 16:29:14,"Check order again 1! 33, 8640"
2017/03/16 16:29:14,"Next Order : 34, SO_ID=8642, SORT_Key=7, Station=02"
2017/03/16 16:29:14,number of download order : 1
2017/03/16 16:29:15,"Download Order : 34, 0, IPI_MCA17_02_L, 8642, MS249037-1 12T, IU002 WHITE"
2017/03/16 16:29:15,"14, Normal Act Count Row : 180, 9, 6, 9, 9, prs_qty=3, door=7"
2017/03/16 16:29:15,GetActual error : Variant or safe array index out of bounds
2017/03/16 16:29:16,"0, Normal Act Count Row : 6, 6, 5, 9, 9, prs_qty=1, door=0"
2017/03/16 16:29:16,"1, Normal Act Count Row : 19, 3, 1, 3, 3, prs_qty=2, door=0"
2017/03/16 16:29:16,"Next Order : 20, SO_ID=8622, SORT_Key=8, Station=01"
2017/03/16 16:29:16,"2, Normal Act Count Row : 34, 6, 5, 6, 6, prs_qty=1, door=1"
2017/03/16 16:29:16,"2, Normal Work Start Time : 34, 16 16:29:15"
2017/03/16 16:29:16,"8, Normal Act Count Row : 108, 9, 1, 9, 9, prs_qty=8, door=4"
2017/03/16 16:29:16,"Next Order : 109, SO_ID=8743, SORT_Key=7, Station=05"
2017/03/16 16:29:17,"4, Normal Act Count Row : 53, 9, 7, 9, 9, prs_qty=2, door=2"
2017/03/16 16:29:17,"9, Normal Act Count Row : 121, 5, 1, 9, 9, prs_qty=4, door=4"
2017/03/16 16:29:17,"Next Order : 122, SO_ID=8761, SORT_Key=6, Station=05"
2017/03/16 16:29:17,"5, Normal Act Count Row : 66, 5, 1, 9, 9, prs_qty=4, door=2"
2017/03/16 16:29:17,"Next Order : 67, SO_ID=8686, SORT_Key=7, Station=03"
2017/03/16 16:29:17,"10, Normal Act Count Row : 134, 3, 0, 9, 9, prs_qty=3, door=5"
2017/03/16 16:29:17,"Next Order : 135, SO_ID=8778, SORT_Key=6, Station=06"
2017/03/16 16:29:17,"Check order again 1! 6, 8603"
2017/03/16 16:29:17,"Check order again 1! 6, 8603"
2017/03/16 16:29:17,"Check order again 1! 6, 8603"
2017/03/16 16:29:17,"Check order again 1! 6, 8603"
2017/03/16 16:29:17,"Check order again 1! 6, 8603"
2017/03/16 16:29:17,"Check order again 1! 6, 8603"
2017/03/16 16:29:18,"Check order again 1! 6, 8603"
2017/03/16 16:29:18,"Check order again 1! 6, 8603"
2017/03/16 16:29:18,"Check order again 1! 6, 8603"
2017/03/16 16:29:18,"Check order again 1! 6, 8603"
2017/03/16 16:29:18,"Check order again 1! 19, 8621"
2017/03/16 16:29:18,"Check order again 1! 19, 8621"
2017/03/16 16:29:18,"Check order again 1! 34, 8642"
2017/03/16 16:29:18,"Check order again 1! 34, 8642"
2017/03/16 16:29:18,"Check order again 1! 452, 9248"
2017/03/16 16:29:19,"Check order again 1! 452, 9248"
2017/03/16 16:29:19,"Check order again 1! 53, 8669"
2017/03/16 16:29:19,"Check order again 1! 53, 8669"
2017/03/16 16:29:19,"Check order again 1! 66, 8685"
2017/03/16 16:29:19,"Check order again 1! 66, 8685"
2017/03/16 16:29:19,"Next Order : 67, SO_ID=8686, SORT_Key=7, Station=03"
2017/03/16 16:29:19,"Next Order : 122, SO_ID=8761, SORT_Key=6, Station=05"
2017/03/16 16:29:19,"Next Order : 135, SO_ID=8778, SORT_Key=6, Station=06"
2017/03/16 16:29:19,number of download order : 3
2017/03/16 16:29:20,"Download Order : 67, 0, IPI_MCA17_03_R, 8686, MS249037-1 12, IU002 WHITE"
2017/03/16 16:29:21,"Download Order : 122, 1, IPI_MCA17_05_R, 8761, MS249037-1 10T, IU002 WHITE"
2017/03/16 16:29:22,"Download Order : 135, 1, IPI_MCA17_06_L, 8778, MS249037-1 10, IU002 WHITE"
2017/03/16 16:29:22,"14, Normal Act Count Row : 180, 6, 3, 9, 9, prs_qty=3, door=7"
2017/03/16 16:29:22,"Next Order : 181, SO_ID=8841, SORT_Key=6, Station=08"
2017/03/16 16:29:23,"0, Normal Act Count Row : 6, 5, 2, 9, 9, prs_qty=3, door=0"
2017/03/16 16:29:23,"Next Order : 7, SO_ID=8604, SORT_Key=8, Station=01"
2017/03/16 16:29:23,"1, Normal Act Count Row : 19, 1, 0, 3, 3, prs_qty=1, door=0"
2017/03/16 16:29:23,"Alarm Inserted: 20170316, 8621, IPI_MCA17_01_R, 3"
2017/03/16 16:29:23,"Next Order : 20, SO_ID=8622, SORT_Key=8, Station=01"
2017/03/16 16:29:23,"Check order again 1! 6, 8603"
2017/03/16 16:29:23,"Check order again 1! 6, 8603"
2017/03/16 16:29:23,"Check order again 1! 6, 8603"
2017/03/16 16:29:24,"Check order again 1! 6, 8603"
2017/03/16 16:29:24,"Check order again 1! 6, 8603"
2017/03/16 16:29:24,"Check order again 1! 6, 8603"
2017/03/16 16:29:24,"Check order again 1! 6, 8603"
2017/03/16 16:29:24,"Check order again 1! 6, 8603"
2017/03/16 16:29:24,"Check order again 1! 6, 8603"
2017/03/16 16:29:24,"Check order again 1! 6, 8603"
2017/03/16 16:29:24,"Check order again 1! 6, 8603"
2017/03/16 16:29:24,"Check order again 1! 6, 8603"
2017/03/16 16:29:25,"Check order again 1! 6, 8603"
2017/03/16 16:29:25,"Check order again 1! 6, 8603"
2017/03/16 16:29:25,"Check order again 1! 6, 8603"
2017/03/16 16:29:25,"Check order again 1! 6, 8603"
2017/03/16 16:29:25,"Check order again 1! 6, 8603"
2017/03/16 16:29:25,"Check order again 1! 6, 8603"
2017/03/16 16:29:25,"Check order again 1! 19, 8621"
2017/03/16 16:29:25,"Check order again 1! 19, 8621"
2017/03/16 16:29:25,"Next Order : 20, SO_ID=8622, SORT_Key=8, Station=01"
2017/03/16 16:29:25,"Next Order : 94, SO_ID=8724, SORT_Key=6, Station=04"
2017/03/16 16:29:25,"Next Order : 109, SO_ID=8743, SORT_Key=7, Station=05"
2017/03/16 16:29:25,number of download order : 3
2017/03/16 16:29:26,"Download Order : 20, 0, IPI_MCA17_01_R, 8622, MS249037-1 10T, IU002 WHITE"
2017/03/16 16:29:27,"Download Order : 94, 0, IPI_MCA17_04_R, 8724, MS249037-1 10T, IU002 WHITE"
2017/03/16 16:29:28,"Download Order : 109, 1, IPI_MCA17_05_L, 8743, MS249037-1 9, IU002 WHITE"
2017/03/16 16:29:29,"5, Normal Act Count Row : 67, 9, 6, 9, 9, prs_qty=3, door=2"
2017/03/16 16:29:29,GetActual error : Variant or safe array index out of bounds
2017/03/16 16:29:29,"10, Normal Act Count Row : 135, 9, 7, 9, 9, prs_qty=2, door=5"
2017/03/16 16:29:29,"6, Normal Act Count Row : 79, 6, 0, 9, 9, prs_qty=6, door=3"
2017/03/16 16:29:29,"Next Order : 80, SO_ID=8706, SORT_Key=7, Station=04"
2017/03/16 16:29:29,"Check order again 1! 6, 8603"
2017/03/16 16:29:29,"Check order again 1! 6, 8603"
2017/03/16 16:29:29,"Check order again 1! 6, 8603"
2017/03/16 16:29:29,"Check order again 1! 6, 8603"
2017/03/16 16:29:29,"Check order again 1! 6, 8603"
2017/03/16 16:29:30,"Check order again 1! 6, 8603"
2017/03/16 16:29:30,"Check order again 1! 6, 8603"
2017/03/16 16:29:30,"Check order again 1! 6, 8603"
2017/03/16 16:29:30,"Next Order : 7, SO_ID=8604, SORT_Key=8, Station=01"
2017/03/16 16:29:30,"Check order again 1! 20, 8622"
2017/03/16 16:29:30,"Next Order : 7, SO_ID=8604, SORT_Key=8, Station=01"
2017/03/16 16:29:30,"Check order again 1! 20, 8622"
2017/03/16 16:29:30,"Next Order : 7, SO_ID=8604, SORT_Key=8, Station=01"
2017/03/16 16:29:30,"Check order again 1! 34, 8642"
2017/03/16 16:29:30,"Next Order : 7, SO_ID=8604, SORT_Key=8, Station=01"
2017/03/16 16:29:30,"Check order again 1! 34, 8642"
2017/03/16 16:29:30,"Next Order : 7, SO_ID=8604, SORT_Key=8, Station=01"
2017/03/16 16:29:30,"Check order again 1! 452, 9248"
2017/03/16 16:29:30,"Next Order : 7, SO_ID=8604, SORT_Key=8, Station=01"
2017/03/16 16:29:30,"Check order again 1! 452, 9248"
2017/03/16 16:29:31,"Next Order : 7, SO_ID=8604, SORT_Key=8, Station=01"
2017/03/16 16:29:31,"Check order again 1! 53, 8669"
2017/03/16 16:29:31,"Next Order : 7, SO_ID=8604, SORT_Key=8, Station=01"
2017/03/16 16:29:31,"Check order again 1! 53, 8669"
2017/03/16 16:29:31,"Next Order : 7, SO_ID=8604, SORT_Key=8, Station=01"
2017/03/16 16:29:31,"Check order again 1! 67, 8686"
2017/03/16 16:29:31,"Next Order : 7, SO_ID=8604, SORT_Key=8, Station=01"
2017/03/16 16:29:31,"Check order again 1! 67, 8686"
2017/03/16 16:29:31,"Next Order : 7, SO_ID=8604, SORT_Key=8, Station=01"
2017/03/16 16:29:31,"Check order again 1! 79, 8705"
2017/03/16 16:29:31,"Next Order : 7, SO_ID=8604, SORT_Key=8, Station=01"
2017/03/16 16:29:31,"Check order again 1! 79, 8705"
2017/03/16 16:29:31,"Next Order : 7, SO_ID=8604, SORT_Key=8, Station=01"
2017/03/16 16:29:31,"Next Order : 80, SO_ID=8706, SORT_Key=7, Station=04"
2017/03/16 16:29:31,"Next Order : 123, SO_ID=8762, SORT_Key=7, Station=05"
2017/03/16 16:29:31,"Next Order : 149, SO_ID=8797, SORT_Key=6, Station=06"
2017/03/16 16:29:31,number of download order : 4
2017/03/16 16:29:32,"Download Order : 7, 0, IPI_MCA17_01_L, 8604, MS249037-1 9, IU002 WHITE"
2017/03/16 16:29:33,"Download Order : 80, 0, IPI_MCA17_04_L, 8706, MS249037-1 7T, IU002 WHITE"
2017/03/16 16:29:34,"Download Order : 123, 1, IPI_MCA17_05_R, 8762, MS249037-1 10T, IU002 WHITE"
2017/03/16 16:29:35,"Download Order : 149, 1, IPI_MCA17_06_R, 8797, MS249037-1 9T, IU002 WHITE"
2017/03/16 16:29:35,"8, Normal Act Count Row : 109, 9, 7, 9, 9, prs_qty=2, door=4"
2017/03/16 16:29:36,"4, Normal Act Count Row : 53, 7, 1, 9, 9, prs_qty=6, door=2"
2017/03/16 16:29:36,"Next Order : 54, SO_ID=8671, SORT_Key=8, Station=03"
2017/03/16 16:29:36,"5, Normal Act Count Row : 67, 6, 4, 9, 9, prs_qty=2, door=2"
2017/03/16 16:29:36,"10, Normal Act Count Row : 135, 7, 5, 9, 9, prs_qty=2, door=5"
2017/03/16 16:29:36,"6, Normal Act Count Row : 80, 2, 1, 2, 2, prs_qty=1, door=3"
2017/03/16 16:29:36,GetActual error : Variant or safe array index out of bounds
2017/03/16 16:29:36,"7, Normal Act Count Row : 94, 9, 6, 9, 9, prs_qty=3, door=3"
2017/03/16 16:29:36,GetActual error : Variant or safe array index out of bounds
2017/03/16 16:29:36,"12, Normal Act Count Row : 161, 9, 0, 9, 9, prs_qty=9, door=6"
2017/03/16 16:29:36,"Next Order : 162, SO_ID=8816, SORT_Key=7, Station=07"
2017/03/16 16:29:36,"Check order again 1! 7, 8604"
2017/03/16 16:29:37,"Check order again 1! 7, 8604"
2017/03/16 16:29:37,"Check order again 1! 7, 8604"
2017/03/16 16:29:37,"Check order again 1! 7, 8604"
2017/03/16 16:29:37,"Check order again 1! 7, 8604"
2017/03/16 16:29:37,"Check order again 1! 7, 8604"
2017/03/16 16:29:37,"Check order again 1! 20, 8622"
2017/03/16 16:29:37,"Check order again 1! 20, 8622"
2017/03/16 16:29:37,"Check order again 1! 34, 8642"
2017/03/16 16:29:37,"Check order again 1! 34, 8642"
2017/03/16 16:29:38,"Next Order : 35, SO_ID=8643, SORT_Key=8, Station=02"
2017/03/16 16:29:38,"Check order again 1! 452, 9248"
2017/03/16 16:29:38,"Next Order : 35, SO_ID=8643, SORT_Key=8, Station=02"
2017/03/16 16:29:38,"Check order again 1! 452, 9248"
2017/03/16 16:29:38,"Next Order : 35, SO_ID=8643, SORT_Key=8, Station=02"
2017/03/16 16:29:38,"Check order again 1! 53, 8669"
2017/03/16 16:29:38,"Next Order : 35, SO_ID=8643, SORT_Key=8, Station=02"
2017/03/16 16:29:38,"Check order again 1! 53, 8669"
2017/03/16 16:29:38,"Next Order : 35, SO_ID=8643, SORT_Key=8, Station=02"
2017/03/16 16:29:38,"Next Order : 54, SO_ID=8671, SORT_Key=8, Station=03"
2017/03/16 16:29:38,"Check order again 1! 67, 8686"
2017/03/16 16:29:38,"Next Order : 35, SO_ID=8643, SORT_Key=8, Station=02"
2017/03/16 16:29:38,"Next Order : 54, SO_ID=8671, SORT_Key=8, Station=03"
2017/03/16 16:29:38,"Check order again 1! 67, 8686"
2017/03/16 16:29:38,"Next Order : 35, SO_ID=8643, SORT_Key=8, Station=02"
2017/03/16 16:29:38,"Next Order : 54, SO_ID=8671, SORT_Key=8, Station=03"
2017/03/16 16:29:38,"Check order again 1! 80, 8706"
2017/03/16 16:29:38,"Next Order : 35, SO_ID=8643, SORT_Key=8, Station=02"
2017/03/16 16:29:38,"Next Order : 54, SO_ID=8671, SORT_Key=8, Station=03"
2017/03/16 16:29:38,"Check order again 1! 80, 8706"
2017/03/16 16:29:38,"Next Order : 35, SO_ID=8643, SORT_Key=8, Station=02"
2017/03/16 16:29:38,"Next Order : 54, SO_ID=8671, SORT_Key=8, Station=03"
2017/03/16 16:29:38,"Next Order : 81, SO_ID=8707, SORT_Key=8, Station=04"
2017/03/16 16:29:38,"Check order again 1! 94, 8724"
2017/03/16 16:29:39,"Next Order : 35, SO_ID=8643, SORT_Key=8, Station=02"
2017/03/16 16:29:39,"Next Order : 54, SO_ID=8671, SORT_Key=8, Station=03"
2017/03/16 16:29:39,"Next Order : 81, SO_ID=8707, SORT_Key=8, Station=04"
2017/03/16 16:29:39,"Check order again 1! 94, 8724"
2017/03/16 16:29:39,"Next Order : 35, SO_ID=8643, SORT_Key=8, Station=02"
2017/03/16 16:29:39,"Next Order : 54, SO_ID=8671, SORT_Key=8, Station=03"
2017/03/16 16:29:39,"Next Order : 81, SO_ID=8707, SORT_Key=8, Station=04"
2017/03/16 16:29:39,"Next Order : 162, SO_ID=8816, SORT_Key=7, Station=07"
2017/03/16 16:29:39,"Next Order : 181, SO_ID=8841, SORT_Key=6, Station=08"
2017/03/16 16:29:39,number of download order : 5
2017/03/16 16:29:40,"Download Order : 35, 0, IPI_MCA17_02_L, 8643, MS249037-1 12T, IU002 WHITE"
2017/03/16 16:29:41,"Download Order : 54, 0, IPI_MCA17_03_L, 8671, MS249037-1 10, IU002 WHITE"
2017/03/16 16:29:42,"Download Order : 81, 0, IPI_MCA17_04_L, 8707, MS249037-1 7T, IU002 WHITE"
2017/03/16 16:29:43,"Download Order : 162, 1, IPI_MCA17_07_L, 8816, MS249037-1 11T, IU002 WHITE"
2017/03/16 16:29:44,"Download Order : 181, 1, IPI_MCA17_08_L, 8841, MS249037-1 7, IU002 WHITE"
2017/03/16 16:29:44,"14, Normal Act Count Row : 181, 9, 0, 9, 9, prs_qty=9, door=7"
2017/03/16 16:29:44,"Next Order : 182, SO_ID=8843, SORT_Key=7, Station=08"
2017/03/16 16:29:44,"Check order again 1! 7, 8604"
2017/03/16 16:29:44,"Check order again 1! 7, 8604"
2017/03/16 16:29:44,"Check order again 1! 20, 8622"
2017/03/16 16:29:44,"Check order again 1! 20, 8622"
2017/03/16 16:29:45,"Next Order : 21, SO_ID=8623, SORT_Key=9, Station=01"
2017/03/16 16:29:45,"Check order again 1! 35, 8643"
2017/03/16 16:29:45,"Next Order : 21, SO_ID=8623, SORT_Key=9, Station=01"
2017/03/16 16:29:45,"Check order again 1! 35, 8643"
2017/03/16 16:29:45,"Next Order : 21, SO_ID=8623, SORT_Key=9, Station=01"
2017/03/16 16:29:45,"Check order again 1! 452, 9248"
